procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 995324  97900 1925048   0    0     0     4 3204 5384  3  3 93  1  0  0
 0  0      0 995324  97904 1925044   0    0     0    72 3513 6402  4  3 93  0  0  0
 0  0      0 995324  97904 1925052   0    0     0    40 3777 6945  5  5 90  0  0  0
 0  0      0 995324  97904 1925052   0    0     0    24 3420 5329  4  4 92  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 995324  97904 1925052   0    0     0     0 3078 5204  2  2 96  0  0  0
 1  0      0 995324  97904 1925052   0    0     0    28 3402 5198  4  3 93  0  0  0
 0  0      0 995324  97904 1925052   0    0     0     0 3209 5253  3  2 95  0  0  0
 0  0      0 995324  97908 1925048   0    0     0    80 3498 6100  7  3 90  0  0  0
 0  0      0 995324  97908 1925056   0    0     0     0 3461 5516  5  3 92  0  0  0
 1  0      0 995324  97908 1925056   0    0     0    28 4133 7577  6  4 90  0  0  0
 3  0      0 994820  97908 1925056   0    0     0    28 3547 5988  5  4 91  0  0  0
 0  0      0 994820  97908 1925056   0    0     0    76 3451 5430  3  2 94  0  0  0
 2  0      0 994568  97908 1925060   0    0     0    44 3860 6295  6  6 87  1  0  0
 0  0      0 993056  97908 1925060   0    0     0    44 3483 5633  4  4 92  0  0  0
 0  0      0 992804  97908 1925064   0    0     0     0 3435 6322  5  3 92  0  0  0
 0  0      0 992804  97908 1925064   0    0     0    64 3471 5764  6  4 90  0  0  0
 1  0      0 992804  97908 1925072   0    0     0     0 2882 4267  3  2 95  0  0  0
 5  0      0 992804  97908 1925072   0    0     0    44 3662 6632  4  5 91  0  0  0
 0  0      0 992300  97908 1925072   0    0     0     0 3439 6088  3  3 94  0  0  0
 0  0      0 992300  97908 1925072   0    0     0    28 3661 6036  5  4 91  0  0  0
 0  0      0 992300  97908 1925076   0    0     0    76 3065 4258  4  2 94  0  0  0
 0  0      0 992300  97908 1925076   0    0     0    52 3441 5820  4  4 92  0  0  0
 5  0      0 992300  97908 1925076   0    0     0    32 3811 6992  7  4 89  0  0  0
 0  0      0 992300  97908 1925076   0    0     0    24 3481 5644  3  3 94  0  0  0
 0  0      0 992300  97908 1925076   0    0     0     0 3092 5204  3  2 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 992300  97908 1925076   0    0     0    64 3604 6161  4  5 90  1  0  0
 3  0      0 992300  97908 1925080   0    0     0     0 3062 5023  3  2 95  0  0  0
 0  0      0 992300  97908 1925080   0    0     0    40 3531 5937  4  4 92  0  0  0
 1  0      0 992300  97908 1925080   0    0     0     0 3231 4915  3  2 95  0  0  0
